regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_response_asinh,lyapunov_storage,map_predicted_storage_next,observed_next_storage,storage_drop_map,storage_drop_observed,euclidean_state_energy,storage_anisotropy,dissipativity_margin
R6,22,0.4099048223097154,-0.3198483781222025,1.6289889373379245,0.743946564335871,0.4250772048997236,0.15475225655956082,1.5606173358664452,0.2703249483401628,-1.1355401309667217,0.2703249483401628,1.8355581412137205,0.5375611820571395
R6,23,-0.4941263309602317,-0.9159040834490786,1.561603924891177,0.7176068203733688,1.5606173358664452,0.4775762148395279,0.12373419974980138,1.0830411210269173,1.4368831361166439,1.083041121026917,1.8355581412137205,0.5375611820571395
R6,24,0.1542177180467102,-0.214954767003655,2.3065016868568766,0.9856975723924223,0.12373419974980138,0.05374554333267115,2.3317187013690703,0.06998865641713023,-2.207984501619269,0.06998865641713022,1.8355581412137205,0.5375611820571395
R6,25,-0.5412476351802825,-1.1315458086531165,0.6644629788471983,0.32640467669263706,2.3317187013690703,0.7583737817003868,3.5509093384788395,1.5733449196686835,-1.2191906371097692,1.5733449196686835,1.8355581412137205,0.5375611820571395
R6,26,1.518111063018313,-0.5990790668682923,2.0491064488630295,0.8986292067721726,3.5509093384788395,0.8873524104604631,2.3208323213919018,2.6635569280183766,1.2300770170869377,2.6635569280183757,1.8355581412137205,0.5375611820571395
R6,27,-0.5336955229596304,-1.1299639076912027,0.641064490786871,0.31528286420877233,2.3208323213919018,0.7591829774799753,0.16973469878659922,1.5616493439119266,2.1510976226053025,1.5616493439119263,1.8355581412137205,0.5375611820571395
R6,28,-0.0278981826297263,-0.3105032905618285,2.6125426089296977,1.0822689547158666,0.16973469878659922,0.07254409674283432,2.4397178120171232,0.0971906020437649,-2.269983113230524,0.09719060204376487,1.8355581412137205,0.5375611820571395
R6,29,-0.4747734847238488,-1.1690481661836147,0.8885049903893575,0.43080277102338566,2.4397178120171232,0.847634335363024,0.24916272545740986,1.5920834766540992,2.1905550865597134,1.5920834766540992,1.8355581412137205,0.5375611820571395
R6,30,-0.1077851566054686,-0.3773013969180492,2.4084708037335725,1.0186817509993162,0.24916272545740986,0.09518874135663316,,0.1539739841007767,,0.1539739841007767,1.8355581412137205,0.5375611820571395
R6c,1,-0.2754025104558324,2.7089521858398538,48.61223395953652,3.8842981225655997,24.462728426529548,17.048459938597652,21.678740827497712,7.414268487931896,2.7839875990318355,7.4142684879318965,2.9007660013543037,0.2908098486307592
R6c,2,-0.2098969217089957,2.546931153472051,28.201330426791397,3.3406241536213845,21.678740827497712,15.147825809228328,15.693859724496656,6.5309150182693845,5.984881103001056,6.5309150182693845,2.9007660013543037,0.2908098486307592
R6c,3,-0.0151018284010076,2.1535881930603806,19.78397607397927,2.9874174786021053,15.693859724496656,11.055689553986529,9.840171009473508,4.6381701705101275,5.853688715023148,4.638170170510128,2.9007660013543037,0.2908098486307592
R6c,4,1.7683135269719954,1.165692302317534,13.856200700454478,2.633901096592984,9.840171009473508,5.354399736119017,6.828380674451244,4.485771273354491,3.0117903350222637,4.485771273354491,2.9007660013543037,0.2908098486307592
R6c,5,0.4053756749471209,1.3590718767406478,12.635032413059328,2.5426791923996634,6.828380674451244,4.816974870465065,8.05848289354355,2.0114058039861797,-1.2301022190923057,2.0114058039861806,2.9007660013543037,0.2908098486307592
R6c,6,2.4100825935151367,0.3254415112674467,8.869684197764135,2.195114575187837,8.05848289354355,2.144072608722861,20.731173462564573,5.914410284820689,-12.672690569021023,5.914410284820686,2.9007660013543037,0.2908098486307592
R6c,7,4.09843299130638,-0.7956890925373972,6.46070846378988,1.8888785849294447,20.731173462564573,3.300899346353022,0.24101054826505117,17.43027411621155,20.49016291429952,17.430274116211546,2.9007660013543037,0.2908098486307592
R6c,8,-0.2424572138704173,-0.2003683987300176,5.220889912700941,1.6874861180462877,0.24101054826505117,0.14207755249761456,4.854700728655299,0.09893299576743661,-4.613690180390248,0.09893299576743658,2.9007660013543037,0.2908098486307592
R6c,9,-0.3993024635102596,-1.1338703824156755,3.618283745106838,1.3548718296999107,4.854700728655299,3.4095962271704674,6.4028158823789525,1.4451045014848316,-1.5481151537236535,1.4451045014848323,2.9007660013543037,0.2908098486307592
R6c,10,-0.432919023706478,-1.3076992218296348,3.337165114520227,1.2847809639269612,6.4028158823789525,4.50531974651815,4.018264127714605,1.897496135860803,2.384551754664347,1.8974961358608027,2.9007660013543037,0.2908098486307592
R6c,11,-0.3615051012805463,-1.0319644468620426,3.3602994292629385,1.290712068663024,4.018264127714605,2.822627569875466,2.5314934251574783,1.1956365578391392,1.486770702557127,1.1956365578391397,2.9007660013543037,0.2908098486307592
R6c,12,-0.4223870798641701,-0.7854160398661246,3.2005218303594845,1.2491216045660816,2.5314934251574783,1.736204224242312,0.4989525275495693,0.7952892009151664,2.032540897607909,0.7952892009151666,2.9007660013543037,0.2908098486307592
R6c,13,-0.3377801585397438,-0.2935440657563071,5.6020832216141505,1.7535791749570409,0.4989525275495693,0.29868897350569173,0.1473649699439693,0.20026355404387758,0.3515875576056,0.2002635540438776,2.9007660013543037,0.2908098486307592
R6c,14,-0.349221690411318,0.0481409055979148,6.081875069256289,1.831313160045602,0.1473649699439693,0.02309163409844347,0.2389986002353671,0.12427333584552583,-0.09163363029139779,0.12427333584552579,2.9007660013543037,0.2908098486307592
R6c,15,-0.2909234195362545,-0.1726367748356464,4.480016410848932,1.5460923637193849,0.2389986002353671,0.12455870817504586,0.3714644874464027,0.11443989206032124,-0.1324658872110356,0.11443989206032122,2.9007660013543037,0.2908098486307592
R6c,16,-0.2495233018987829,-0.2713364435180581,5.052495806182546,1.656935500780594,0.3714644874464027,0.23557914367490326,0.2030647292927024,0.13588534377149944,0.1683997581537003,0.13588534377149947,2.9007660013543037,0.2908098486307592
R6c,17,-0.3338017776840794,-0.1099384109987103,5.5712285596124005,1.7483794050379629,0.2030647292927024,0.07955464829472944,0.21683579695425612,0.12351008099797295,-0.013771067661553726,0.12351008099797293,2.9007660013543037,0.2908098486307592
R6c,18,-0.3140825652514444,-0.1393579487175205,4.751246657128263,1.6000214842207405,0.21683579695425612,0.09876730128857318,0.6118739170482773,0.11806849566568293,-0.3950381200940212,0.1180684956656829,2.9007660013543037,0.2908098486307592
R6c,19,-0.4395788440401266,-0.2914544743938368,4.5722479532639895,1.564731731247691,0.6118739170482773,0.3336986462764357,0.3897774482930158,0.2781752707718416,0.2220964687552615,0.2781752707718416,2.9007660013543037,0.2908098486307592
R6c,20,-0.269878463283372,-0.2721145290083753,5.679286281566324,1.7664792713982311,0.3897774482930158,0.24289674645137152,0.9924188253998567,0.14688070184164428,-0.6026413771068408,0.1468807018416443,2.9007660013543037,0.2908098486307592
R6c,21,-0.4164011720600044,-0.4400689293414621,4.30868434449933,1.5106029826887957,0.9924188253998567,0.6253682267351707,0.19439307172908654,0.36705059866468603,0.7980257536707702,0.36705059866468615,2.9007660013543037,0.2908098486307592
R6c,22,-0.3084165713418222,-0.1233276988970885,5.382927936904656,1.7160830366757227,0.19439307172908654,0.0840625689355903,0.8538446234329549,0.11033050279349624,-0.6594515517038684,0.11033050279349622,2.9007660013543037,0.2908098486307592
R6c,23,-0.3342067156754084,-0.4279747535887206,5.047436657719826,1.6560040700768948,0.8538446234329549,0.5589881049210855,0.2964276663542162,0.29485651851186934,0.5574169570787386,0.2948565185118694,2.9007660013543037,0.2908098486307592
R6c,24,-0.3866113282000066,-0.1475451043893673,5.155794106464999,1.6757791336099093,0.2964276663542162,0.12518978943237372,0.4642251389258888,0.17123787692184247,-0.1677974725716726,0.1712378769218425,2.9007660013543037,0.2908098486307592
R6c,25,-0.3762134396595352,-0.2575901581902543,4.5825968762458675,1.5668034732221927,0.4642251389258888,0.2563358971489498,0.5248813163849716,0.20788924177693902,-0.060656177459082805,0.20788924177693896,2.9007660013543037,0.2908098486307592
R6c,26,-0.4003231315236201,-0.2737444410276422,5.041628144916011,1.6549336797125744,0.5248813163849716,0.2896866877585576,0.9777962242344046,0.235194628626414,-0.452914907849433,0.23519462862641394,2.9007660013543037,0.2908098486307592
R6c,27,-0.3379563735118994,-0.4648256865556925,4.068094254880477,1.4587589485500425,0.9777962242344046,0.6475187949551193,1.0825357420660793,0.3302774292792853,-0.10473951783167468,0.3302774292792854,2.9007660013543037,0.2908098486307592
R6c,28,-0.3735362077675651,-0.4828760447419762,4.098369314256581,1.4654176061312671,1.0825357420660793,0.7098371689670506,1.8512724840580717,0.37269857309902865,-0.7687367419919924,0.37269857309902854,2.9007660013543037,0.2908098486307592
R6c,29,-0.3960134447980432,-0.6615895812808568,4.162775588037278,1.4794517942719871,1.8512724840580717,1.2567450615378792,0.4354373877906126,0.5945274225201924,1.415835096267459,0.5945274225201922,2.9007660013543037,0.2908098486307592
R6c,30,-0.4087640387598529,-0.2228855008134296,4.785147278607196,1.6065778483861053,0.4354373877906126,0.21867140193449272,,0.21676598585611986,,0.21676598585611984,2.9007660013543037,0.2908098486307592
